status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,TX00,31591,20220422,83005,0,0,0,1691000,15,1,+15
history,TX00,31592,20220422,83010,0,1690800,1695000,1690000,31,1,-31
history,TX00,31593,20220422,83015,0,1689900,1695000,1691500,33,1,#33
history,TX00,31594,20220422,83020,0,1691500,1694300,1688800,47,1,-47
history,TX00,31595,20220422,83025,0,1688800,1689900,1688800,47,1,-47
history,TX00,31596,20220422,83030,0,1688800,1689900,1688800,48,1,-48
history,TX00,31597,20220422,83035,0,1688800,1689900,1689800,58,1,#58
current,TX00,31598,20220422,83040,0,1688800,1689900,1690100,51,1,+51
current,TX00,31599,20220422,83045,0,1690000,1695000,1690000,52,1,-52
current,TX00,31600,20220422,83050,0,1690000,1695000,1690000,58,1,-58
current,TX00,31601,20220422,83055,0,1690000,1690100,1688800,67,1,-67
current,TX00,31602,20220422,83100,0,1688800,1689900,1688800,67,1,-67
current,TX00,31603,20220422,83105,0,1688800,1689900,1670000,118,1,-118
current,TX00,31604,20220422,83110,0,1668800,1670000,1670000,123,1,+123
current,TX00,31605,20220422,83115,0,1668800,1670000,1670000,140,1,+140
current,TX00,31606,20220422,83120,0,1668800,1670000,1670000,142,1,+142
current,TX00,31607,20220422,83125,0,1669500,1670000,1670000,149,1,+149
current,TX00,31608,20220422,83130,0,1669500,1670000,1670000,154,1,+154
current,TX00,31609,20220422,83135,0,1669500,1670000,1670000,160,1,+160
current,TX00,31610,20220422,83140,0,1669500,1670000,1670000,161,1,+161
current,TX00,31611,20220422,83145,0,1670000,1680000,1673300,156,1,#156
current,TX00,31612,20220422,83150,0,1672900,1680000,1677500,157,1,#157
current,TX00,31613,20220422,83155,0,1677300,1680000,1677500,157,1,#157
current,TX00,31614,20220422,83200,0,1677300,1680000,1670000,178,1,-178
current,TX00,31615,20220422,83205,0,1669500,1670000,1670000,178,1,+178
current,TX00,31616,20220422,83210,0,1669500,1670000,1670000,181,1,+181
current,TX00,31617,20220422,83215,0,1669500,1670000,1670000,186,1,+186
current,TX00,31618,20220422,83220,0,1669500,1670000,1670000,187,1,+187
current,TX00,31619,20220422,83225,0,1669500,1670000,1670000,188,1,+188
current,TX00,31620,20220422,83230,0,1669500,1670000,1670000,188,1,+188
current,TX00,31621,20220422,83235,0,1669500,1670000,1670000,194,1,+194
current,TX00,31622,20220422,83240,0,1670000,1678700,1670000,194,1,-194
current,TX00,31623,20220422,83245,0,1670000,1680000,1670000,199,1,-199
current,TX00,31624,20220422,83250,0,1670000,1680000,1670000,197,1,-197
current,TX00,31625,20220422,83255,0,1670000,1677700,1670000,197,1,-197
current,TX00,31626,20220422,83300,0,1670000,1677700,1670000,197,1,-197
current,TX00,31627,20220422,83305,0,1670000,1677700,1672200,197,1,#197
current,TX00,31628,20220422,83310,0,1671500,1677700,1673300,197,1,#197
current,TX00,31629,20220422,83315,0,1672900,1677700,1673700,197,1,#197
current,TX00,31630,20220422,83320,0,1673300,1677700,1670000,226,1,-226
current,TX00,31631,20220422,83325,0,1669500,1670000,1670000,231,1,+231
current,TX00,31632,20220422,83330,0,1669500,1670000,1670000,235,1,+235
current,TX00,31633,20220422,83335,0,1669500,1670000,1670000,232,1,+232
current,TX00,31634,20220422,83340,0,1670000,1680000,1670000,232,1,-232
current,TX00,31635,20220422,83345,0,1670000,1680000,1670000,232,1,-232
current,TX00,31636,20220422,83350,0,1670000,1671700,1670000,232,1,-232
current,TX00,31637,20220422,83355,0,1670000,1671700,1670000,232,1,-232
current,TX00,31638,20220422,83400,0,1670000,1671700,1670000,232,1,-232
current,TX00,31639,20220422,83405,0,1670000,1671700,1670000,232,1,-232
current,TX00,31640,20220422,83410,0,1670000,1671700,1670000,233,1,-233
current,TX00,31641,20220422,83415,0,1670000,1671700,1670000,233,1,-233
current,TX00,31642,20220422,83420,0,1670000,1680000,1670000,233,1,-233
current,TX00,31643,20220422,83425,0,1670000,1680000,1670700,234,1,#234
current,TX00,31644,20220422,83430,0,1670200,1680000,1670000,234,1,-234
current,TX00,31645,20220422,83435,0,1670000,1680000,1670200,234,1,#234
current,TX00,31646,20220422,83440,0,1670100,1680000,1670200,234,1,#234
current,TX00,31647,20220422,83445,0,1670100,1680000,1670200,234,1,#234
current,TX00,31648,20220422,83450,0,1670100,1680000,1670200,234,1,#234
current,TX00,31649,20220422,83455,0,1670200,1680000,1670200,234,1,-234
current,TX00,31650,20220422,83500,0,1670200,1680000,1670100,236,1,-236
current,TX00,31651,20220422,83505,0,1670100,1680000,1670200,235,1,#235
current,TX00,31652,20220422,83510,0,1670200,1680000,1670000,265,1,-265
current,TX00,31653,20220422,83515,0,1670000,1670600,1670000,285,1,-285
current,TX00,31654,20220422,83520,0,1670000,1670600,1670000,285,1,-285
current,TX00,31655,20220422,83525,0,1670000,1670600,1670000,285,1,-285
current,TX00,31656,20220422,83530,0,1670000,1670600,1670000,285,1,-285
current,TX00,31657,20220422,83535,0,1670000,1680000,1670000,285,1,-285
current,TX00,31658,20220422,83540,0,1670000,1680000,1670000,285,1,-285
current,TX00,31659,20220422,83545,0,1670000,1680000,1670100,293,1,#293
current,TX00,31660,20220422,83550,0,1670000,1680000,1670100,293,1,#293
current,TX00,31661,20220422,83555,0,1670000,1680000,1670000,299,1,-299
current,TX00,31662,20220422,83600,0,1670000,1680000,1670100,297,1,#297
current,TX00,31663,20220422,83605,0,1670100,1680000,1670100,300,1,-300
current,TX00,31664,20220422,83610,0,1670100,1680000,1670100,300,1,-300
current,TX00,31665,20220422,83615,0,1670100,1680000,1670100,300,1,-300
current,TX00,31666,20220422,83620,0,1670100,1680000,1670100,300,1,-300
current,TX00,31667,20220422,83625,0,1670100,1677400,1670100,300,1,-300
current,TX00,31668,20220422,83630,0,1670100,1677400,1670100,300,1,-300
current,TX00,31669,20220422,83635,0,1670100,1677400,1670100,310,1,-310
current,TX00,31670,20220422,83640,0,1670100,1677400,1670100,310,1,-310
current,TX00,31671,20220422,83645,0,1670100,1677400,1670100,310,1,-310
current,TX00,31672,20220422,83650,0,1670100,1677400,1670100,310,1,-310
current,TX00,31673,20220422,83655,0,1670100,1677400,1670100,310,1,-310
current,TX00,31674,20220422,83700,0,1670100,1680000,1670100,310,1,-310
current,TX00,31675,20220422,83705,0,1670100,1680000,1670100,310,1,-310
current,TX00,31676,20220422,83710,0,1670100,1680000,1670100,310,1,-310
current,TX00,31677,20220422,83715,0,1670100,1680000,1670100,310,1,-310
current,TX00,31678,20220422,83720,0,1670100,1680000,1670100,310,1,-310
current,TX00,31679,20220422,83725,0,1670100,1680000,1670100,311,1,-311
current,TX00,31680,20220422,83730,0,1670100,1680000,1670100,311,1,-311
current,TX00,31681,20220422,83735,0,1670100,1680000,1670200,310,1,#310
current,TX00,31682,20220422,83740,0,1670200,1680000,1670200,310,1,-310
current,TX00,31683,20220422,83745,0,1670200,1680000,1670200,310,1,-310
current,TX00,31684,20220422,83750,0,1670200,1680000,1670200,310,1,-310
current,TX00,31685,20220422,83755,0,1670200,1680000,1670500,309,1,#309
current,TX00,31686,20220422,83800,0,1670400,1677400,1670500,309,1,#309
current,TX00,31687,20220422,83805,0,1670400,1677400,1670500,309,1,#309
current,TX00,31688,20220422,83810,0,1670400,1680000,1670500,309,1,#309
current,TX00,31689,20220422,83815,0,1670400,1680000,1670500,309,1,#309
current,TX00,31690,20220422,83820,0,1670500,1680000,1670500,309,1,-309
current,TX00,31691,20220422,83825,0,1670500,1680000,1671200,309,1,#309
current,TX00,31692,20220422,83830,0,1671200,1680000,1672100,308,1,#308
current,TX00,31693,20220422,83835,0,1672100,1680000,1672200,308,1,#308
current,TX00,31694,20220422,83840,0,1672100,1680000,1672200,308,1,#308
current,TX00,31695,20220422,83845,0,1672100,1680000,1672300,310,1,#310
current,TX00,31696,20220422,83850,0,1672200,1680000,1672500,310,1,#310
current,TX00,31697,20220422,83855,0,1672300,1680000,1672600,311,1,#311
current,TX00,31698,20220422,83900,0,1672500,1680000,1673000,311,1,#311
current,TX00,31699,20220422,83905,0,1673000,1680000,1673300,311,1,#311
current,TX00,31700,20220422,83910,0,1673200,1680000,1673300,311,1,#311
current,TX00,31701,20220422,83915,0,1673300,1680000,1673300,311,1,-311
current,TX00,31702,20220422,83920,0,1673300,1680000,1673300,311,1,-311
current,TX00,31703,20220422,83925,0,1673300,1679000,1673300,311,1,-311
current,TX00,31704,20220422,83930,0,1673300,1679000,1673500,311,1,#311
current,TX00,31705,20220422,83935,0,1673300,1679000,1673700,311,1,#311
current,TX00,31706,20220422,83940,0,1673500,1679000,1673500,311,1,-311
current,TX00,31707,20220422,83945,0,1673300,1679000,1673500,311,1,#311
current,TX00,31708,20220422,83950,0,1673300,1679000,1673500,312,1,#312
current,TX00,31709,20220422,83955,0,1673500,1679000,1674000,312,1,#312
current,TX00,31710,20220422,84000,0,1673700,1679000,1674200,312,1,#312
current,TX00,31711,20220422,84005,0,1674000,1679000,1674200,312,1,#312
current,TX00,31712,20220422,84010,0,1674200,1679000,1674500,312,1,#312
current,TX00,31713,20220422,84015,0,1674200,1679000,1673200,331,1,-331
current,TX00,31714,20220422,84020,0,1673200,1673500,1673200,331,1,-331
current,TX00,31715,20220422,84025,0,1673200,1673500,1673300,331,1,#331
current,TX00,31716,20220422,84030,0,1673200,1673500,1673400,331,1,#331
current,TX00,31717,20220422,84035,0,1673300,1673500,1673700,332,1,+332
current,TX00,31718,20220422,84040,0,1673500,1679000,1673700,332,1,#332
current,TX00,31719,20220422,84045,0,1673500,1679000,1673500,332,1,-332
current,TX00,31720,20220422,84050,0,1673500,1679000,1674000,332,1,#332
current,TX00,31721,20220422,84055,0,1673700,1679000,1673700,332,1,-332
current,TX00,31722,20220422,84100,0,1673700,1679000,1674100,332,1,#332
current,TX00,31723,20220422,84105,0,1674000,1679000,1675000,322,1,#322
current,TX00,31724,20220422,84110,0,1675000,1679000,1674200,332,1,-332
current,TX00,31725,20220422,84115,0,1674200,1679000,1675000,336,1,#336
current,TX00,31726,20220422,84120,0,1675000,1679000,1675000,341,1,-341
current,TX00,31727,20220422,84125,0,1675000,1679000,1675000,341,1,-341
current,TX00,31728,20220422,84130,0,1675000,1679000,1675000,342,1,-342
current,TX00,31729,20220422,84135,0,1675000,1679000,1675000,347,1,-347
current,TX00,31730,20220422,84140,0,1675000,1677700,1675000,353,1,-353
current,TX00,31731,20220422,84145,0,1675000,1677700,1675000,353,1,-353
current,TX00,31732,20220422,84150,0,1675000,1679000,1675000,359,1,-359
current,TX00,31733,20220422,84155,0,1675000,1679000,1675000,359,1,-359
current,TX00,31734,20220422,84200,0,1675000,1679000,1675000,359,1,-359
current,TX00,31735,20220422,84205,0,1675000,1679000,1675100,357,1,#357
current,TX00,31736,20220422,84210,0,1675100,1679000,1675100,358,1,-358
current,TX00,31737,20220422,84215,0,1675100,1679000,1675100,358,1,-358
current,TX00,31738,20220422,84220,0,1675100,1679000,1675100,358,1,-358
current,TX00,31739,20220422,84225,0,1675100,1679000,1675100,359,1,-359
current,TX00,31740,20220422,84230,0,1675100,1679000,1675200,358,1,#358
current,TX00,31741,20220422,84235,0,1675200,1679000,1675500,358,1,#358
current,TX00,31742,20220422,84240,0,1675500,1679000,1677700,359,1,#359
current,TX00,31743,20220422,84245,0,1677500,1679000,1679000,330,1,+330
current,TX00,31744,20220422,84250,0,1679000,1680000,1680000,339,1,+339
current,TX00,31745,20220422,84255,0,1680000,1680100,1680000,342,1,-342
current,TX00,31746,20220422,84300,0,1680000,1680100,1685000,215,1,+215
current,TX00,31747,20220422,84305,0,1685000,1685300,1684900,218,1,-218
current,TX00,31748,20220422,84310,0,1684700,1685000,1684700,219,1,-219
current,TX00,31749,20220422,84315,0,1684700,1684900,1684700,223,1,-223
current,TX00,31750,20220422,84320,0,1684700,1684900,1684900,224,1,+224
current,TX00,31751,20220422,84325,0,1684700,1685000,1685000,224,1,+224
current,TX00,31752,20220422,84330,0,1684900,1685000,1684100,247,1,-247
current,TX00,31753,20220422,84335,0,1684000,1684900,1684500,251,1,#251
current,TX00,31754,20220422,84340,0,1684400,1684900,1685000,255,1,+255
current,TX00,31755,20220422,84345,0,1685000,1685300,1685000,258,1,-258
current,TX00,31756,20220422,84350,0,1685000,1685300,1685000,258,1,-258
current,TX00,31757,20220422,84355,0,1685000,1685300,1685100,278,1,#278
current,TX00,31758,20220422,84400,0,1685100,1685300,1685300,290,1,+290
current,TX00,31759,20220422,84405,0,1685200,1685300,1685300,300,1,+300
current,TX00,31760,20220422,84410,0,1685300,1688700,1685300,302,1,-302
current,TX00,31761,20220422,84415,0,1685300,1688700,1685300,302,1,-302
current,TX00,31762,20220422,84420,0,1685300,1688700,1685400,303,1,#303
current,TX00,31763,20220422,84425,0,1685400,1688700,1685500,304,1,#304
current,TX00,31764,20220422,84430,0,1685500,1688700,1685500,333,1,-333
current,TX00,31765,20220422,84435,0,1685500,1688700,1686000,335,1,#335
current,TX00,31766,20220422,84440,0,1686000,1688700,1686000,342,1,-342
current,TX00,31767,20220422,84445,0,1686000,1688700,1686000,347,1,-347
current,TX00,31768,20220422,84450,0,1686000,1687000,1686900,368,1,#368
current,TX00,31769,20220422,84455,0,1686900,1687000,1687000,427,1,+427
current,TX00,31770,20220422,84500,15000,1686900,1687000,1686200,619,0,-619
current,TX00,31771,20220422,84500,27000,1686200,1686300,1686300,1,0,+1
current,TX00,31772,20220422,84500,27000,1686200,1686300,1686400,1,0,+1
current,TX00,31773,20220422,84500,27000,1686200,1686300,1686500,5,0,+5
current,TX00,31774,20220422,84500,27000,1686200,1686300,1687000,1,0,+1
current,TX00,31775,20220422,84500,38000,1686200,1686300,1686500,1,0,+1
current,TX00,31776,20220422,84500,38000,1686200,1686300,1686600,1,0,+1
current,TX00,31777,20220422,84500,38000,1686200,1686300,1686300,1,0,+1
current,TX00,31778,20220422,84500,38000,1686200,1686300,1686200,3,0,-3
current,TX00,31779,20220422,84500,38000,1686200,1686300,1686100,5,0,-5
current,TX00,31780,20220422,84500,38000,1686200,1686300,1686100,2,0,-2
current,TX00,31781,20220422,84500,38000,1686200,1686300,1686000,2,0,-2
current,TX00,31782,20220422,84500,38000,1686200,1686300,1686000,1,0,-1
current,TX00,31783,20220422,84500,38000,1686200,1686300,1686700,1,0,+1
current,TX00,31784,20220422,84500,39000,1686200,1686300,1686500,1,0,+1
current,TX00,31785,20220422,84500,49000,1686200,1686300,1686700,1,0,+1
current,TX00,31786,20220422,84500,53000,1686200,1686300,1686700,1,0,+1
current,TX00,31787,20220422,84500,72000,1686400,1686800,1686400,3,0,-3
current,TX00,31788,20220422,84500,75000,1686400,1686800,1686400,4,0,-4
current,TX00,31789,20220422,84500,75000,1686400,1686800,1686200,2,0,-2
current,TX00,31790,20220422,84500,82000,1686200,1686500,1686500,1,0,+1
current,TX00,31791,20220422,84500,82000,1686200,1686500,1686700,1,0,+1
current,TX00,31792,20220422,84500,82000,1686200,1686500,1686800,2,0,+2
current,TX00,31793,20220422,84500,82000,1686200,1686500,1686900,3,0,+3
current,TX00,31794,20220422,84500,82000,1686200,1686500,1687000,3,0,+3
current,TX00,31795,20220422,84500,93000,1686200,1686500,1686600,3,0,+3
current,TX00,31796,20220422,84500,93000,1686200,1686500,1686400,1,0,#1
current,TX00,31797,20220422,84500,93000,1686200,1686500,1686300,1,0,#1
current,TX00,31798,20220422,84500,93000,1686200,1686500,1686200,1,0,-1
current,TX00,31799,20220422,84500,133000,1686300,1686700,1686400,1,0,#1
current,TX00,31800,20220422,84500,133000,1686300,1686700,1686300,5,0,-5
current,TX00,31801,20220422,84500,133000,1686300,1686700,1686200,4,0,-4
current,TX00,31802,20220422,84500,133000,1686300,1686700,1686100,3,0,-3
current,TX00,31803,20220422,84500,133000,1686300,1686700,1686000,5,0,-5
current,TX00,31804,20220422,84500,145000,1686300,1686700,1686000,6,0,-6
current,TX00,31805,20220422,84500,167000,1686300,1686700,1686500,1,0,#1
current,TX00,31806,20220422,84500,169000,1686300,1686700,1686200,1,0,-1
current,TX00,31807,20220422,84500,170000,1686300,1686700,1686100,1,0,-1
current,TX00,31808,20220422,84500,173000,1686300,1686700,1686000,1,0,-1
current,TX00,31809,20220422,84500,182000,1686300,1686700,1686500,1,0,#1
current,TX00,31810,20220422,84500,190000,1686300,1686700,1686500,1,0,#1
current,TX00,31811,20220422,84500,200000,1686200,1686500,1686500,1,0,+1
current,TX00,31812,20220422,84500,214000,1686200,1686500,1686300,1,0,#1
current,TX00,31813,20220422,84500,215000,1686200,1686500,1686200,1,0,-1
current,TX00,31814,20220422,84500,216000,1686200,1686500,1686200,2,0,-2
current,TX00,31815,20220422,84500,216000,1686200,1686500,1686100,1,0,-1
current,TX00,31816,20220422,84500,233000,1686200,1686500,1686400,1,0,#1
current,TX00,31817,20220422,84500,233000,1686200,1686500,1686500,2,0,+2
current,TX00,31818,20220422,84500,241000,1686200,1686500,1686200,2,0,-2
current,TX00,31819,20220422,84500,243000,1686200,1686500,1686100,1,0,-1
current,TX00,31820,20220422,84500,244000,1686200,1686500,1686100,4,0,-4
current,TX00,31821,20220422,84500,255000,1686200,1686500,1686100,3,0,-3
current,TX00,31822,20220422,84500,266000,1686200,1686500,1686100,1,0,-1
current,TX00,31823,20220422,84500,269000,1686200,1686500,1686000,11,0,-11
current,TX00,31824,20220422,84500,270000,1686200,1686500,1686000,1,0,-1
current,TX00,31825,20220422,84500,271000,1686200,1686500,1685900,1,0,-1
current,TX00,31826,20220422,84500,272000,1686200,1686500,1686100,1,0,-1
current,TX00,31827,20220422,84500,281000,1686200,1686500,1685900,3,0,-3
current,TX00,31828,20220422,84500,284000,1686200,1686500,1685900,1,0,-1
current,TX00,31829,20220422,84500,288000,1686200,1686500,1686100,1,0,-1
current,TX00,31830,20220422,84500,290000,1686200,1686500,1685900,1,0,-1
current,TX00,31831,20220422,84500,293000,1686200,1686500,1686200,1,0,-1
current,TX00,31832,20220422,84500,294000,1686200,1686500,1686000,1,0,-1
current,TX00,31833,20220422,84500,307000,1686200,1686500,1686000,5,0,-5
current,TX00,31834,20220422,84500,308000,1686200,1686500,1686000,1,0,-1
current,TX00,31835,20220422,84500,308000,1686200,1686500,1686000,2,0,-2
current,TX00,31836,20220422,84500,311000,1686200,1686500,1685900,3,0,-3
current,TX00,31837,20220422,84500,315000,1686200,1686500,1685900,2,0,-2
current,TX00,31838,20220422,84500,323000,1685900,1686000,1685900,1,0,-1
current,TX00,31839,20220422,84500,325000,1685900,1686000,1685800,1,0,-1
current,TX00,31840,20220422,84500,326000,1685900,1686000,1685800,1,0,-1
current,TX00,31841,20220422,84500,326000,1685900,1686000,1685800,1,0,-1
current,TX00,31842,20220422,84500,327000,1685900,1686000,1685800,1,0,-1
current,TX00,31843,20220422,84500,333000,1685900,1686000,1685800,5,0,-5
current,TX00,31844,20220422,84500,333000,1685900,1686000,1685800,1,0,-1
current,TX00,31845,20220422,84500,336000,1685900,1686000,1685800,1,0,-1
current,TX00,31846,20220422,84500,336000,1685900,1686000,1685700,1,0,-1
current,TX00,31847,20220422,84500,337000,1685900,1686000,1685700,1,0,-1
current,TX00,31848,20220422,84500,339000,1685900,1686000,1685700,3,0,-3
current,TX00,31849,20220422,84500,340000,1685900,1686000,1685700,2,0,-2
current,TX00,31850,20220422,84500,340000,1685900,1686000,1685600,1,0,-1
current,TX00,31851,20220422,84500,345000,1685900,1686000,1685600,8,0,-8
current,TX00,31852,20220422,84500,345000,1685900,1686000,1685600,4,0,-4
current,TX00,31853,20220422,84500,346000,1685900,1686000,1685600,12,0,-12
current,TX00,31854,20220422,84500,349000,1685900,1686000,1685500,2,0,-2
current,TX00,31855,20220422,84500,349000,1685900,1686000,1685500,1,0,-1
current,TX00,31856,20220422,84500,351000,1685900,1686000,1685500,3,0,-3
current,TX00,31857,20220422,84500,354000,1685900,1686000,1685500,1,0,-1
current,TX00,31858,20220422,84500,358000,1685900,1686000,1685600,2,0,-2
current,TX00,31859,20220422,84500,360000,1685900,1686000,1685900,1,0,-1
current,TX00,31860,20220422,84500,371000,1685900,1686000,1685800,1,0,-1
current,TX00,31861,20220422,84500,371000,1685900,1686000,1685700,2,0,-2
current,TX00,31862,20220422,84500,371000,1685900,1686000,1685600,1,0,-1
current,TX00,31863,20220422,84500,371000,1685900,1686000,1685500,8,0,-8
current,TX00,31864,20220422,84500,374000,1685900,1686000,1685600,1,0,-1
current,TX00,31865,20220422,84500,377000,1685900,1686000,1685500,1,0,-1
current,TX00,31866,20220422,84500,380000,1685900,1686000,1685600,1,0,-1
current,TX00,31867,20220422,84500,382000,1685900,1686000,1685700,1,0,-1
current,TX00,31868,20220422,84500,393000,1685900,1686000,1685700,1,0,-1
current,TX00,31869,20220422,84500,393000,1685900,1686000,1685600,2,0,-2
current,TX00,31870,20220422,84500,393000,1685900,1686000,1685600,1,0,-1
current,TX00,31871,20220422,84500,397000,1685900,1686000,1685900,4,0,-4
current,TX00,31872,20220422,84500,402000,1685900,1686000,1685600,2,0,-2
current,TX00,31873,20220422,84500,408000,1685900,1686000,1685600,3,0,-3
current,TX00,31874,20220422,84500,411000,1685900,1686000,1685600,1,0,-1
current,TX00,31875,20220422,84500,418000,1685900,1686000,1685900,2,0,-2
current,TX00,31876,20220422,84500,418000,1685900,1686000,1686000,1,0,+1
current,TX00,31877,20220422,84500,418000,1685900,1686000,1686100,2,0,+2
current,TX00,31878,20220422,84500,418000,1685900,1686000,1686200,1,0,+1
current,TX00,31879,20220422,84500,418000,1685900,1686000,1686300,3,0,+3
current,TX00,31880,20220422,84500,418000,1685900,1686000,1686400,5,0,+5
current,TX00,31881,20220422,84500,418000,1685900,1686000,1686500,3,0,+3
current,TX00,31882,20220422,84500,420000,1685900,1686000,1686200,1,0,+1
current,TX00,31883,20220422,84500,424000,1685900,1686000,1686100,2,0,+2
current,TX00,31884,20220422,84500,429000,1685900,1686000,1686000,4,0,+4
current,TX00,31885,20220422,84500,429000,1685900,1686000,1685900,1,0,-1
current,TX00,31886,20220422,84500,430000,1685900,1686000,1685900,1,0,-1
current,TX00,31887,20220422,84500,430000,1685900,1686000,1685800,2,0,-2
current,TX00,31888,20220422,84500,431000,1685900,1686000,1686000,1,0,+1
current,TX00,31889,20220422,84500,431000,1685900,1686000,1685800,1,0,-1
current,TX00,31890,20220422,84500,436000,1685900,1686000,1685800,1,0,-1
current,TX00,31891,20220422,84500,444000,1685900,1686000,1686000,1,0,+1
current,TX00,31892,20220422,84500,445000,1685900,1686000,1685700,2,0,-2
current,TX00,31893,20220422,84500,445000,1685900,1686000,1685600,5,0,-5
current,TX00,31894,20220422,84500,445000,1685900,1686000,1685500,5,0,-5
current,TX00,31895,20220422,84500,449000,1685600,1685800,1685800,2,0,+2
current,TX00,31896,20220422,84500,462000,1685600,1685800,1685600,1,0,-1
current,TX00,31897,20220422,84500,462000,1685600,1685800,1685600,1,0,-1
current,TX00,31898,20220422,84500,463000,1685600,1685800,1685600,1,0,-1
current,TX00,31899,20220422,84500,466000,1685600,1685800,1685900,1,0,+1
current,TX00,31900,20220422,84500,473000,1685600,1685800,1685600,2,0,-2
current,TX00,31901,20220422,84500,485000,1685600,1685800,1685600,1,0,-1
current,TX00,31902,20220422,84500,485000,1685600,1685800,1685500,1,0,-1
current,TX00,31903,20220422,84500,500000,1685600,1685800,1685600,1,0,-1
current,TX00,31904,20220422,84500,501000,1685600,1685800,1685800,2,0,+2
current,TX00,31905,20220422,84500,501000,1685600,1685800,1685900,3,0,+3
current,TX00,31906,20220422,84500,505000,1685600,1685800,1685600,7,0,-7
current,TX00,31907,20220422,84500,509000,1685600,1685800,1685600,3,0,-3
current,TX00,31908,20220422,84500,509000,1685600,1685800,1685600,1,0,-1
current,TX00,31909,20220422,84500,511000,1685600,1685800,1685800,1,0,+1
current,TX00,31910,20220422,84500,511000,1685600,1685800,1685900,1,0,+1
current,TX00,31911,20220422,84500,511000,1685600,1685800,1686000,3,0,+3
current,TX00,31912,20220422,84500,511000,1685600,1685800,1686100,1,0,+1
current,TX00,31913,20220422,84500,511000,1685600,1685800,1686200,3,0,+3
current,TX00,31914,20220422,84500,511000,1685600,1685800,1686300,1,0,+1
current,TX00,31915,20220422,84500,512000,1685600,1685800,1685900,1,0,+1
current,TX00,31916,20220422,84500,512000,1685600,1685800,1685800,1,0,+1
current,TX00,31917,20220422,84500,516000,1685600,1685800,1685800,1,0,+1
current,TX00,31918,20220422,84500,518000,1685600,1685800,1685800,1,0,+1
current,TX00,31919,20220422,84500,518000,1685600,1685800,1685800,1,0,+1
current,TX00,31920,20220422,84500,538000,1685600,1685800,1685800,1,0,+1
current,TX00,31921,20220422,84500,538000,1685600,1685800,1685700,2,0,#2
current,TX00,31922,20220422,84500,546000,1685600,1685800,1686000,1,0,+1
current,TX00,31923,20220422,84500,547000,1685600,1685800,1686000,1,0,+1
current,TX00,31924,20220422,84500,548000,1685600,1685800,1686100,1,0,+1
current,TX00,31925,20220422,84500,550000,1685600,1685800,1686100,1,0,+1
current,TX00,31926,20220422,84500,551000,1685600,1685800,1686100,1,0,+1
current,TX00,31927,20220422,84500,551000,1685600,1685800,1686200,1,0,+1
current,TX00,31928,20220422,84500,557000,1685600,1685800,1686100,1,0,+1
current,TX00,31929,20220422,84500,557000,1685600,1685800,1686200,2,0,+2
current,TX00,31930,20220422,84500,557000,1685600,1685800,1686300,5,0,+5
current,TX00,31931,20220422,84500,557000,1685600,1685800,1686400,2,0,+2
current,TX00,31932,20220422,84500,557000,1685600,1685800,1686500,6,0,+6
current,TX00,31933,20220422,84500,557000,1685600,1685800,1686600,1,0,+1
current,TX00,31934,20220422,84500,557000,1685600,1685800,1686700,1,0,+1
current,TX00,31935,20220422,84500,557000,1685600,1685800,1686900,4,0,+4
current,TX00,31936,20220422,84500,557000,1685600,1685800,1687000,3,0,+3
current,TX00,31937,20220422,84500,559000,1685600,1685800,1686600,1,0,+1
current,TX00,31938,20220422,84500,576000,1686500,1686900,1686500,1,0,-1
current,TX00,31939,20220422,84500,576000,1686500,1686900,1686500,1,0,-1
current,TX00,31940,20220422,84500,577000,1686500,1686900,1686400,8,0,-8
current,TX00,31941,20220422,84500,577000,1686500,1686900,1686200,1,0,-1
current,TX00,31942,20220422,84500,579000,1686500,1686900,1686200,1,0,-1
current,TX00,31943,20220422,84500,579000,1686500,1686900,1686000,1,0,-1
current,TX00,31944,20220422,84500,589000,1686500,1686900,1686300,1,0,-1
current,TX00,31945,20220422,84500,590000,1686500,1686900,1686200,1,0,-1
current,TX00,31946,20220422,84500,590000,1686500,1686900,1686100,1,0,-1
current,TX00,31947,20220422,84500,590000,1686500,1686900,1686000,4,0,-4
current,TX00,31948,20220422,84500,590000,1686500,1686900,1685900,2,0,-2
current,TX00,31949,20220422,84500,590000,1686500,1686900,1685800,6,0,-6
current,TX00,31950,20220422,84500,594000,1686500,1686900,1685700,1,0,-1
current,TX00,31951,20220422,84500,605000,1686500,1686900,1685700,1,0,-1
current,TX00,31952,20220422,84500,606000,1686500,1686900,1685700,1,0,-1
current,TX00,31953,20220422,84500,624000,1686500,1686900,1686100,1,0,-1
current,TX00,31954,20220422,84500,627000,1686500,1686900,1685800,1,0,-1
current,TX00,31955,20220422,84500,639000,1686500,1686900,1686100,1,0,-1
current,TX00,31956,20220422,84500,659000,1686500,1686900,1685700,1,0,-1
current,TX00,31957,20220422,84500,664000,1686500,1686900,1685800,1,0,-1
current,TX00,31958,20220422,84500,664000,1686500,1686900,1685700,4,0,-4
current,TX00,31959,20220422,84500,664000,1686500,1686900,1685600,3,0,-3
current,TX00,31960,20220422,84500,665000,1686500,1686900,1685900,1,0,-1
current,TX00,31961,20220422,84500,667000,1686500,1686900,1686000,1,0,-1
