status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,MTX00,94487,20220426,83005,0,0,0,1662800,10,1,+10
history,MTX00,94488,20220426,83010,0,1662800,1665600,1663000,11,1,#11
history,MTX00,94489,20220426,83015,0,1663000,1663900,1663900,12,1,+12
history,MTX00,94490,20220426,83020,0,1663100,1665600,1665800,14,1,+14
history,MTX00,94491,20220426,83025,0,1663300,1665800,1665800,15,1,+15
history,MTX00,94492,20220426,83030,0,1663900,1665800,1665800,15,1,+15
history,MTX00,94493,20220426,83035,0,1663900,1665800,1665000,15,1,#15
history,MTX00,94494,20220426,83040,0,1665000,1665600,1665000,16,1,-16
history,MTX00,94495,20220426,83045,0,1665000,1665600,1665000,16,1,-16
history,MTX00,94496,20220426,83050,0,1665000,1665500,1665500,18,1,+18
history,MTX00,94497,20220426,83055,0,1665000,1665600,1665300,17,1,#17
history,MTX00,94498,20220426,83100,0,1665300,1665500,1659600,110,1,-110
history,MTX00,94499,20220426,83105,0,1659600,1660000,1659700,110,1,#110
history,MTX00,94500,20220426,83110,0,1659700,1660000,1659600,111,1,-111
history,MTX00,94501,20220426,83115,0,1659600,1660000,1659600,116,1,-116
history,MTX00,94502,20220426,83120,0,1659600,1660000,1659700,120,1,#120
history,MTX00,94503,20220426,83125,0,1659700,1660000,1660000,127,1,+127
history,MTX00,94504,20220426,83130,0,1660000,1661900,1660300,126,1,#126
history,MTX00,94505,20220426,83135,0,1660300,1661900,1660000,128,1,-128
history,MTX00,94506,20220426,83140,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94507,20220426,83145,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94508,20220426,83150,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94509,20220426,83155,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94510,20220426,83200,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94511,20220426,83205,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94512,20220426,83210,0,1660000,1660500,1660000,128,1,-128
history,MTX00,94513,20220426,83215,0,1660000,1660600,1660000,128,1,-128
history,MTX00,94514,20220426,83220,0,1660000,1660700,1660000,128,1,-128
history,MTX00,94515,20220426,83225,0,1660000,1660700,1660000,129,1,-129
history,MTX00,94516,20220426,83230,0,1660000,1660700,1660000,129,1,-129
history,MTX00,94517,20220426,83235,0,1660000,1660600,1660000,129,1,-129
history,MTX00,94518,20220426,83240,0,1660000,1660200,1660000,129,1,-129
history,MTX00,94519,20220426,83245,0,1660000,1660100,1660000,129,1,-129
history,MTX00,94520,20220426,83250,0,1660000,1660100,1660000,130,1,-130
history,MTX00,94521,20220426,83255,0,1660000,1660100,1660000,130,1,-130
history,MTX00,94522,20220426,83300,0,1660000,1660100,1660000,133,1,-133
history,MTX00,94523,20220426,83305,0,1660000,1660100,1660000,134,1,-134
history,MTX00,94524,20220426,83310,0,1660000,1660100,1660000,134,1,-134
history,MTX00,94525,20220426,83315,0,1660000,1660100,1660000,134,1,-134
history,MTX00,94526,20220426,83320,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94527,20220426,83325,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94528,20220426,83330,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94529,20220426,83335,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94530,20220426,83340,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94531,20220426,83345,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94532,20220426,83350,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94533,20220426,83355,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94534,20220426,83400,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94535,20220426,83405,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94536,20220426,83410,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94537,20220426,83415,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94538,20220426,83420,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94539,20220426,83425,0,1660000,1660100,1660000,135,1,-135
history,MTX00,94540,20220426,83430,0,1660000,1660100,1660000,140,1,-140
history,MTX00,94541,20220426,83435,0,1660000,1660100,1660000,140,1,-140
history,MTX00,94542,20220426,83440,0,1660000,1660100,1660000,140,1,-140
history,MTX00,94543,20220426,83445,0,1660000,1660100,1660000,140,1,-140
history,MTX00,94544,20220426,83450,0,1660000,1660100,1660000,140,1,-140
history,MTX00,94545,20220426,83455,0,1660000,1660100,1660100,141,1,+141
history,MTX00,94546,20220426,83500,0,1660100,1660200,1660100,141,1,-141
history,MTX00,94547,20220426,83505,0,1660100,1660200,1660100,140,1,-140
history,MTX00,94548,20220426,83510,0,1660100,1660200,1660100,140,1,-140
history,MTX00,94549,20220426,83515,0,1660100,1660200,1660200,136,1,+136
history,MTX00,94550,20220426,83520,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94551,20220426,83525,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94552,20220426,83530,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94553,20220426,83535,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94554,20220426,83540,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94555,20220426,83545,0,1660200,1660300,1660200,136,1,-136
history,MTX00,94556,20220426,83550,0,1660200,1660300,1660200,137,1,-137
history,MTX00,94557,20220426,83555,0,1660200,1660300,1660200,137,1,-137
history,MTX00,94558,20220426,83600,0,1660200,1660300,1660200,138,1,-138
history,MTX00,94559,20220426,83605,0,1660200,1660300,1660300,138,1,+138
history,MTX00,94560,20220426,83610,0,1660200,1660400,1660300,138,1,#138
history,MTX00,94561,20220426,83615,0,1660200,1660400,1660300,138,1,#138
history,MTX00,94562,20220426,83620,0,1660300,1660400,1660300,138,1,-138
history,MTX00,94563,20220426,83625,0,1660300,1660400,1660300,138,1,-138
history,MTX00,94564,20220426,83630,0,1660300,1660400,1660300,137,1,-137
history,MTX00,94565,20220426,83635,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94566,20220426,83640,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94567,20220426,83645,0,1660300,1660400,1660300,135,1,-135
history,MTX00,94568,20220426,83650,0,1660300,1660400,1660300,135,1,-135
history,MTX00,94569,20220426,83655,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94570,20220426,83700,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94571,20220426,83705,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94572,20220426,83710,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94573,20220426,83715,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94574,20220426,83720,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94575,20220426,83725,0,1660300,1660400,1660300,136,1,-136
history,MTX00,94576,20220426,83730,0,1660300,1660400,1660400,137,1,+137
history,MTX00,94577,20220426,83735,0,1660400,1660500,1660400,139,1,-139
history,MTX00,94578,20220426,83740,0,1660400,1660500,1660400,138,1,-138
history,MTX00,94579,20220426,83745,0,1660400,1660500,1660500,138,1,+138
history,MTX00,94580,20220426,83750,0,1660500,1661900,1660500,138,1,-138
history,MTX00,94581,20220426,83755,0,1660500,1661900,1660500,138,1,-138
history,MTX00,94582,20220426,83800,0,1660500,1661000,1660600,136,1,#136
history,MTX00,94583,20220426,83805,0,1660600,1661000,1660600,136,1,-136
history,MTX00,94584,20220426,83810,0,1660600,1661000,1660600,136,1,-136
history,MTX00,94585,20220426,83815,0,1660600,1660700,1660700,137,1,+137
history,MTX00,94586,20220426,83820,0,1660600,1660700,1660700,139,1,+139
history,MTX00,94587,20220426,83825,0,1660600,1660700,1661000,137,1,+137
history,MTX00,94588,20220426,83830,0,1660900,1661900,1660900,137,1,-137
history,MTX00,94589,20220426,83835,0,1660900,1661000,1661000,137,1,+137
history,MTX00,94590,20220426,83840,0,1661000,1661900,1661000,137,1,-137
history,MTX00,94591,20220426,83845,0,1661000,1661700,1661300,137,1,#137
history,MTX00,94592,20220426,83850,0,1661300,1661700,1661300,137,1,-137
history,MTX00,94593,20220426,83855,0,1661300,1661700,1661000,137,1,-137
history,MTX00,94594,20220426,83900,0,1661000,1661700,1661000,138,1,-138
history,MTX00,94595,20220426,83905,0,1661000,1661900,1661000,140,1,-140
history,MTX00,94596,20220426,83910,0,1660900,1661000,1661000,144,1,+144
history,MTX00,94597,20220426,83915,0,1660900,1661000,1661000,138,1,+138
history,MTX00,94598,20220426,83920,0,1661000,1661600,1661100,138,1,#138
history,MTX00,94599,20220426,83925,0,1661100,1661600,1661300,138,1,#138
history,MTX00,94600,20220426,83930,0,1661300,1661600,1661000,148,1,-148
history,MTX00,94601,20220426,83935,0,1661000,1661600,1661400,138,1,#138
history,MTX00,94602,20220426,83940,0,1661400,1661600,1661500,140,1,#140
history,MTX00,94603,20220426,83945,0,1661500,1661900,1661500,139,1,-139
history,MTX00,94604,20220426,83950,0,1661500,1661900,1661500,139,1,-139
history,MTX00,94605,20220426,83955,0,1661500,1661900,1661100,155,1,-155
history,MTX00,94606,20220426,84000,0,1661100,1661400,1661600,140,1,+140
history,MTX00,94607,20220426,84005,0,1661600,1661900,1662000,141,1,+141
history,MTX00,94608,20220426,84010,0,1662000,1662600,1661600,156,1,-156
history,MTX00,94609,20220426,84015,0,1661600,1661900,1661600,140,1,-140
history,MTX00,94610,20220426,84020,0,1661600,1661900,1661600,140,1,-140
history,MTX00,94611,20220426,84025,0,1661600,1661900,1661700,140,1,#140
history,MTX00,94612,20220426,84030,0,1661700,1661900,1661800,140,1,#140
history,MTX00,94613,20220426,84035,0,1661800,1661900,1661800,141,1,-141
history,MTX00,94614,20220426,84040,0,1661800,1661900,1661800,141,1,-141
history,MTX00,94615,20220426,84045,0,1661800,1661900,1661800,141,1,-141
history,MTX00,94616,20220426,84050,0,1661800,1661900,1661800,140,1,-140
history,MTX00,94617,20220426,84055,0,1661800,1661900,1661900,142,1,+142
history,MTX00,94618,20220426,84100,0,1661800,1662000,1661900,142,1,#142
history,MTX00,94619,20220426,84105,0,1661800,1662000,1662000,142,1,+142
history,MTX00,94620,20220426,84110,0,1661900,1662500,1662000,143,1,#143
history,MTX00,94621,20220426,84115,0,1661900,1662500,1662000,144,1,#144
history,MTX00,94622,20220426,84120,0,1662000,1662500,1661900,146,1,-146
history,MTX00,94623,20220426,84125,0,1661900,1662000,1661800,155,1,-155
history,MTX00,94624,20220426,84130,0,1661800,1661900,1661800,155,1,-155
history,MTX00,94625,20220426,84135,0,1661800,1661900,1662000,148,1,+148
history,MTX00,94626,20220426,84140,0,1662000,1662500,1662000,149,1,-149
history,MTX00,94627,20220426,84145,0,1662000,1662500,1661800,156,1,-156
history,MTX00,94628,20220426,84150,0,1661800,1661900,1661900,157,1,+157
history,MTX00,94629,20220426,84155,0,1661900,1662000,1662000,149,1,+149
history,MTX00,94630,20220426,84200,0,1662000,1662500,1662000,149,1,-149
history,MTX00,94631,20220426,84205,0,1662000,1662500,1662000,149,1,-149
history,MTX00,94632,20220426,84210,0,1662000,1662500,1662000,150,1,-150
history,MTX00,94633,20220426,84215,0,1662000,1662500,1662000,150,1,-150
history,MTX00,94634,20220426,84220,0,1662000,1662500,1662000,151,1,-151
history,MTX00,94635,20220426,84225,0,1662000,1662500,1662000,156,1,-156
history,MTX00,94636,20220426,84230,0,1662000,1662500,1662000,159,1,-159
history,MTX00,94637,20220426,84235,0,1662000,1662500,1662000,159,1,-159
history,MTX00,94638,20220426,84240,0,1662000,1662500,1662000,159,1,-159
history,MTX00,94639,20220426,84245,0,1662000,1662500,1662000,159,1,-159
history,MTX00,94640,20220426,84250,0,1662000,1662500,1662000,159,1,-159
history,MTX00,94641,20220426,84255,0,1662000,1662500,1662000,164,1,-164
history,MTX00,94642,20220426,84300,0,1662000,1662500,1663700,96,1,+96
history,MTX00,94643,20220426,84305,0,1663300,1663700,1663700,96,1,+96
history,MTX00,94644,20220426,84310,0,1663300,1663700,1663700,96,1,+96
history,MTX00,94645,20220426,84315,0,1663300,1663700,1663700,97,1,+97
history,MTX00,94646,20220426,84320,0,1663300,1663700,1663700,100,1,+100
history,MTX00,94647,20220426,84325,0,1663300,1663700,1663700,101,1,+101
history,MTX00,94648,20220426,84330,0,1663300,1663700,1663300,102,1,-102
history,MTX00,94649,20220426,84335,0,1663300,1663500,1663300,107,1,-107
history,MTX00,94650,20220426,84340,0,1663300,1663500,1663300,108,1,-108
history,MTX00,94651,20220426,84345,0,1663300,1663500,1663300,110,1,-110
history,MTX00,94652,20220426,84350,0,1663200,1663500,1663300,112,1,#112
history,MTX00,94653,20220426,84355,0,1663300,1663500,1663300,113,1,-113
history,MTX00,94654,20220426,84400,0,1663300,1663500,1663300,113,1,-113
history,MTX00,94655,20220426,84405,0,1663300,1663500,1663500,118,1,+118
history,MTX00,94656,20220426,84410,0,1663300,1663600,1663500,120,1,#120
history,MTX00,94657,20220426,84415,0,1663500,1663600,1663500,126,1,-126
history,MTX00,94658,20220426,84420,0,1663300,1663500,1663300,135,1,-135
history,MTX00,94659,20220426,84425,0,1663300,1663500,1663500,138,1,+138
history,MTX00,94660,20220426,84430,0,1663400,1663500,1663500,147,1,+147
history,MTX00,94661,20220426,84435,0,1663500,1663600,1663700,151,1,+151
history,MTX00,94662,20220426,84440,0,1663600,1663700,1663800,160,1,+160
history,MTX00,94663,20220426,84445,0,1663700,1663800,1663700,173,1,-173
history,MTX00,94664,20220426,84450,0,1663600,1663700,1663700,188,1,+188
history,MTX00,94665,20220426,84455,0,1663700,1663800,1664000,210,1,+210
history,MTX00,94666,20220426,84500,90000,1664000,1664100,1664800,283,0,+283
history,MTX00,94667,20220426,84500,107000,1664700,1664800,1664800,25,0,+25
history,MTX00,94668,20220426,84500,113000,1664700,1664800,1664800,4,0,+4
history,MTX00,94669,20220426,84500,171000,1664700,1664900,1664900,1,0,+1
history,MTX00,94670,20220426,84500,174000,1664700,1664900,1664900,2,0,+2
history,MTX00,94671,20220426,84500,176000,1664700,1664900,1664900,1,0,+1
history,MTX00,94672,20220426,84500,212000,1664700,1664900,1664900,1,0,+1
history,MTX00,94673,20220426,84500,247000,1664700,1664900,1664900,1,0,+1
history,MTX00,94674,20220426,84500,251000,1664700,1664900,1664800,2,0,#2
history,MTX00,94675,20220426,84500,251000,1664700,1664900,1664700,15,0,-15
history,MTX00,94676,20220426,84500,251000,1664700,1664900,1664500,6,0,-6
history,MTX00,94677,20220426,84500,254000,1664700,1664900,1664900,10,0,+10
history,MTX00,94678,20220426,84500,261000,1664700,1664900,1664900,2,0,+2
history,MTX00,94679,20220426,84500,269000,1664700,1664900,1664600,1,0,-1
history,MTX00,94680,20220426,84500,276000,1664700,1664900,1664900,2,0,+2
history,MTX00,94681,20220426,84500,285000,1664600,1664900,1664900,6,0,+6
history,MTX00,94682,20220426,84500,285000,1664600,1664900,1665000,1,0,+1
history,MTX00,94683,20220426,84500,299000,1664600,1664900,1664500,2,0,-2
history,MTX00,94684,20220426,84500,306000,1664600,1664900,1664900,1,0,+1
history,MTX00,94685,20220426,84500,308000,1664600,1664900,1664900,2,0,+2
history,MTX00,94686,20220426,84500,315000,1664600,1664900,1664900,2,0,+2
history,MTX00,94687,20220426,84500,329000,1664600,1664900,1664900,1,0,+1
history,MTX00,94688,20220426,84500,335000,1664600,1664900,1664900,3,0,+3
history,MTX00,94689,20220426,84500,336000,1664600,1664900,1665000,1,0,+1
history,MTX00,94690,20220426,84500,345000,1664600,1664900,1664600,1,0,-1
history,MTX00,94691,20220426,84500,349000,1664600,1664900,1665000,1,0,+1
history,MTX00,94692,20220426,84500,355000,1664600,1664900,1664900,2,0,+2
history,MTX00,94693,20220426,84500,362000,1664600,1664900,1665000,1,0,+1
history,MTX00,94694,20220426,84500,369000,1664600,1664900,1664600,1,0,-1
history,MTX00,94695,20220426,84500,369000,1664600,1664900,1664500,2,0,-2
history,MTX00,94696,20220426,84500,373000,1664600,1664900,1664900,1,0,+1
history,MTX00,94697,20220426,84500,377000,1664600,1664900,1664500,1,0,-1
history,MTX00,94698,20220426,84500,384000,1664600,1664900,1664500,1,0,-1
history,MTX00,94699,20220426,84500,384000,1664600,1664900,1664900,2,0,+2
history,MTX00,94700,20220426,84500,397000,1664600,1664900,1664500,1,0,-1
history,MTX00,94701,20220426,84500,402000,1664600,1664900,1664900,1,0,+1
history,MTX00,94702,20220426,84500,406000,1664500,1664900,1664900,1,0,+1
history,MTX00,94703,20220426,84500,423000,1664500,1664900,1664900,1,0,+1
history,MTX00,94704,20220426,84500,449000,1664500,1664900,1664900,2,0,+2
history,MTX00,94705,20220426,84500,458000,1664500,1664900,1664900,1,0,+1
history,MTX00,94706,20220426,84500,465000,1664500,1664900,1665000,1,0,+1
history,MTX00,94707,20220426,84500,478000,1664500,1664900,1665000,1,0,+1
history,MTX00,94708,20220426,84500,479000,1664500,1664900,1664700,1,0,#1
history,MTX00,94709,20220426,84500,479000,1664500,1664900,1665000,2,0,+2
history,MTX00,94710,20220426,84500,483000,1664500,1664900,1665000,1,0,+1
history,MTX00,94711,20220426,84500,488000,1664500,1664900,1665000,1,0,+1
history,MTX00,94712,20220426,84500,493000,1664500,1664900,1665000,1,0,+1
history,MTX00,94713,20220426,84500,493000,1664500,1664900,1665000,1,0,+1
history,MTX00,94714,20220426,84500,495000,1664500,1664900,1665000,1,0,+1
history,MTX00,94715,20220426,84500,504000,1664500,1664900,1665000,1,0,+1
history,MTX00,94716,20220426,84500,504000,1664500,1664900,1665000,1,0,+1
history,MTX00,94717,20220426,84500,511000,1664500,1664900,1665000,1,0,+1
history,MTX00,94718,20220426,84500,511000,1664500,1664900,1665000,1,0,+1
history,MTX00,94719,20220426,84500,517000,1664500,1664900,1665000,2,0,+2
history,MTX00,94720,20220426,84500,517000,1664500,1664900,1665000,1,0,+1
history,MTX00,94721,20220426,84500,518000,1664500,1664900,1665000,1,0,+1
history,MTX00,94722,20220426,84500,518000,1664500,1664900,1665000,4,0,+4
history,MTX00,94723,20220426,84500,518000,1664500,1664900,1665000,1,0,+1
history,MTX00,94724,20220426,84500,523000,1664500,1664900,1665000,2,0,+2
history,MTX00,94725,20220426,84500,529000,1664500,1664900,1665000,1,0,+1
history,MTX00,94726,20220426,84500,531000,1664600,1665000,1665000,2,0,+2
history,MTX00,94727,20220426,84500,533000,1664600,1665000,1665000,1,0,+1
history,MTX00,94728,20220426,84500,538000,1664600,1665000,1665000,1,0,+1
history,MTX00,94729,20220426,84500,540000,1664600,1665000,1665000,1,0,+1
history,MTX00,94730,20220426,84500,545000,1664600,1665000,1665000,1,0,+1
history,MTX00,94731,20220426,84500,555000,1664600,1665000,1665000,1,0,+1
history,MTX00,94732,20220426,84500,562000,1664600,1665000,1665000,1,0,+1
history,MTX00,94733,20220426,84500,570000,1664600,1665000,1665000,4,0,+4
history,MTX00,94734,20220426,84500,572000,1664600,1665000,1665000,1,0,+1
history,MTX00,94735,20220426,84500,587000,1664600,1665000,1665000,1,0,+1
history,MTX00,94736,20220426,84500,587000,1664600,1665000,1665000,1,0,+1
history,MTX00,94737,20220426,84500,588000,1664600,1665000,1665000,1,0,+1
history,MTX00,94738,20220426,84500,590000,1664600,1665000,1665000,1,0,+1
history,MTX00,94739,20220426,84500,592000,1664600,1665000,1665000,1,0,+1
history,MTX00,94740,20220426,84500,592000,1664600,1665000,1665000,1,0,+1
history,MTX00,94741,20220426,84500,607000,1664600,1665000,1665000,2,0,+2
history,MTX00,94742,20220426,84500,611000,1664600,1665000,1665000,1,0,+1
history,MTX00,94743,20220426,84500,613000,1664600,1665000,1665000,1,0,+1
history,MTX00,94744,20220426,84500,616000,1664600,1665000,1664800,2,0,#2
history,MTX00,94745,20220426,84500,616000,1664600,1665000,1664700,1,0,#1
history,MTX00,94746,20220426,84500,620000,1664600,1665000,1665000,1,0,+1
history,MTX00,94747,20220426,84500,625000,1664600,1665000,1665000,1,0,+1
history,MTX00,94748,20220426,84500,625000,1664600,1665000,1665000,1,0,+1
history,MTX00,94749,20220426,84500,625000,1664600,1665000,1665000,4,0,+4
history,MTX00,94750,20220426,84500,625000,1664600,1665000,1665100,4,0,+4
history,MTX00,94751,20220426,84500,625000,1664600,1665000,1665200,2,0,+2
history,MTX00,94752,20220426,84500,625000,1664600,1665000,1665200,4,0,+4
history,MTX00,94753,20220426,84500,625000,1664600,1665000,1665200,3,0,+3
history,MTX00,94754,20220426,84500,628000,1664600,1665000,1665100,1,0,+1
history,MTX00,94755,20220426,84500,632000,1664600,1665000,1665100,1,0,+1
history,MTX00,94756,20220426,84500,633000,1664600,1665000,1665100,3,0,+3
history,MTX00,94757,20220426,84500,642000,1664600,1665000,1665100,1,0,+1
history,MTX00,94758,20220426,84500,643000,1664600,1665000,1665100,1,0,+1
history,MTX00,94759,20220426,84500,643000,1664600,1665000,1665100,1,0,+1
history,MTX00,94760,20220426,84500,643000,1664600,1665000,1665100,1,0,+1
history,MTX00,94761,20220426,84500,645000,1664600,1665000,1664800,3,0,#3
history,MTX00,94762,20220426,84500,649000,1664600,1665000,1665100,1,0,+1
history,MTX00,94763,20220426,84500,660000,1664800,1665000,1665000,2,0,+2
history,MTX00,94764,20220426,84500,662000,1664800,1665000,1665100,1,0,+1
history,MTX00,94765,20220426,84500,669000,1664800,1665000,1665100,1,0,+1
history,MTX00,94766,20220426,84500,687000,1664800,1665000,1665000,1,0,+1
history,MTX00,94767,20220426,84500,690000,1664800,1665000,1665000,1,0,+1
history,MTX00,94768,20220426,84500,707000,1664800,1665000,1665100,1,0,+1
history,MTX00,94769,20220426,84500,709000,1664800,1665000,1665000,1,0,+1
history,MTX00,94770,20220426,84500,711000,1664800,1665000,1665100,2,0,+2
history,MTX00,94771,20220426,84500,717000,1664800,1665000,1665100,1,0,+1
history,MTX00,94772,20220426,84500,720000,1664800,1665000,1665100,2,0,+2
history,MTX00,94773,20220426,84500,725000,1664800,1665000,1665000,1,0,+1
history,MTX00,94774,20220426,84500,732000,1664800,1665000,1665000,1,0,+1
history,MTX00,94775,20220426,84500,732000,1664800,1665000,1665000,1,0,+1
history,MTX00,94776,20220426,84500,732000,1664800,1665000,1665000,1,0,+1
history,MTX00,94777,20220426,84500,743000,1664800,1665000,1665100,1,0,+1
history,MTX00,94778,20220426,84500,745000,1664800,1665000,1664900,2,0,#2
history,MTX00,94779,20220426,84500,745000,1664800,1665000,1665000,1,0,+1
history,MTX00,94780,20220426,84500,754000,1664800,1665000,1665100,1,0,+1
history,MTX00,94781,20220426,84500,754000,1664800,1665000,1665100,1,0,+1
history,MTX00,94782,20220426,84500,762000,1664800,1665000,1665000,2,0,+2
history,MTX00,94783,20220426,84500,768000,1664800,1665000,1665100,1,0,+1
history,MTX00,94784,20220426,84500,770000,1664800,1665000,1665100,1,0,+1
history,MTX00,94785,20220426,84500,780000,1664800,1665100,1665100,1,0,+1
history,MTX00,94786,20220426,84500,782000,1664800,1665100,1665000,1,0,#1
history,MTX00,94787,20220426,84500,782000,1664800,1665100,1665000,1,0,#1
history,MTX00,94788,20220426,84500,793000,1664800,1665100,1665000,1,0,#1
history,MTX00,94789,20220426,84500,795000,1664800,1665100,1665000,1,0,#1
history,MTX00,94790,20220426,84500,797000,1664800,1665100,1665000,1,0,#1
history,MTX00,94791,20220426,84500,797000,1664800,1665100,1664800,1,0,-1
history,MTX00,94792,20220426,84500,817000,1664800,1665100,1664900,1,0,#1
history,MTX00,94793,20220426,84500,824000,1664800,1665100,1664900,1,0,#1
history,MTX00,94794,20220426,84500,830000,1664800,1665100,1665000,2,0,#2
history,MTX00,94795,20220426,84500,834000,1664800,1665100,1665000,1,0,#1
history,MTX00,94796,20220426,84500,835000,1664800,1665100,1664700,1,0,-1
history,MTX00,94797,20220426,84500,850000,1664800,1665100,1665000,2,0,#2
history,MTX00,94798,20220426,84500,855000,1664800,1665100,1665000,1,0,#1
history,MTX00,94799,20220426,84500,882000,1664800,1665100,1664700,1,0,-1
history,MTX00,94800,20220426,84500,885000,1664800,1665100,1665000,1,0,#1
history,MTX00,94801,20220426,84500,889000,1664800,1665100,1665000,1,0,#1
history,MTX00,94802,20220426,84500,907000,1664700,1665000,1665000,1,0,+1
history,MTX00,94803,20220426,84500,912000,1664700,1665000,1665000,2,0,+2
history,MTX00,94804,20220426,84500,914000,1664700,1665000,1665000,1,0,+1
history,MTX00,94805,20220426,84500,929000,1664700,1665000,1665000,3,0,+3
history,MTX00,94806,20220426,84500,929000,1664700,1665000,1665100,1,0,+1
history,MTX00,94807,20220426,84500,932000,1664700,1665000,1665100,1,0,+1
history,MTX00,94808,20220426,84500,932000,1664700,1665000,1664900,3,0,#3
history,MTX00,94809,20220426,84500,935000,1664700,1665000,1665100,1,0,+1
history,MTX00,94810,20220426,84500,966000,1664700,1665000,1665100,2,0,+2
history,MTX00,94811,20220426,84500,978000,1664700,1665000,1665100,1,0,+1
history,MTX00,94812,20220426,84500,984000,1664700,1665000,1665100,1,0,+1
history,MTX00,94813,20220426,84501,0,1664700,1665000,1665100,4,0,+4
history,MTX00,94814,20220426,84501,13000,1664700,1665000,1664900,1,0,#1
history,MTX00,94815,20220426,84501,15000,1664700,1665000,1665100,1,0,+1
history,MTX00,94816,20220426,84501,19000,1664700,1665000,1665100,1,0,+1
history,MTX00,94817,20220426,84501,19000,1664700,1665000,1665100,1,0,+1
history,MTX00,94818,20220426,84501,19000,1664700,1665000,1665200,1,0,+1
history,MTX00,94819,20220426,84501,23000,1664700,1665000,1665200,1,0,+1
history,MTX00,94820,20220426,84501,32000,1664900,1665200,1665200,1,0,+1
history,MTX00,94821,20220426,84501,47000,1664900,1665200,1665100,3,0,#3
history,MTX00,94822,20220426,84501,51000,1664900,1665200,1664900,1,0,-1
history,MTX00,94823,20220426,84501,53000,1664900,1665200,1665100,3,0,#3
history,MTX00,94824,20220426,84501,55000,1664900,1665200,1664900,1,0,-1
history,MTX00,94825,20220426,84501,60000,1664900,1665200,1665100,1,0,#1
history,MTX00,94826,20220426,84501,65000,1664900,1665200,1665200,1,0,+1
history,MTX00,94827,20220426,84501,65000,1664900,1665200,1665200,1,0,+1
history,MTX00,94828,20220426,84501,82000,1664900,1665200,1665200,1,0,+1
history,MTX00,94829,20220426,84501,85000,1664900,1665200,1664900,1,0,-1
history,MTX00,94830,20220426,84501,93000,1664900,1665200,1665100,1,0,#1
history,MTX00,94831,20220426,84501,100000,1664900,1665200,1665100,1,0,#1
history,MTX00,94832,20220426,84501,114000,1664900,1665200,1664900,2,0,-2
history,MTX00,94833,20220426,84501,114000,1664900,1665200,1664800,1,0,-1
history,MTX00,94834,20220426,84501,114000,1664900,1665200,1665200,1,0,+1
history,MTX00,94835,20220426,84501,114000,1664900,1665200,1664800,1,0,-1
history,MTX00,94836,20220426,84501,123000,1664900,1665200,1665100,1,0,#1
history,MTX00,94837,20220426,84501,129000,1664900,1665200,1665100,1,0,#1
history,MTX00,94838,20220426,84501,137000,1664900,1665200,1665100,1,0,#1
history,MTX00,94839,20220426,84501,137000,1664900,1665200,1665200,1,0,+1
history,MTX00,94840,20220426,84501,162000,1664900,1665200,1665100,1,0,#1
history,MTX00,94841,20220426,84501,162000,1664900,1665200,1665100,1,0,#1
history,MTX00,94842,20220426,84501,180000,1664900,1665200,1665100,1,0,#1
history,MTX00,94843,20220426,84501,191000,1664900,1665200,1665100,3,0,#3
history,MTX00,94844,20220426,84501,191000,1664900,1665200,1665000,1,0,#1
history,MTX00,94845,20220426,84501,191000,1664900,1665200,1665300,1,0,+1
history,MTX00,94846,20220426,84501,195000,1664900,1665200,1665100,2,0,#2
history,MTX00,94847,20220426,84501,196000,1664900,1665200,1665000,1,0,#1
history,MTX00,94848,20220426,84501,198000,1664900,1665200,1665300,1,0,+1
